timestamp,value,anomaly_score
2014-04-10 04:44:00,95.876,-95.876
2014-04-10 04:49:00,93.994,-93.994
2014-04-10 04:54:00,94.104,-94.104
2014-04-10 04:59:00,93.75,-93.75
2014-04-10 05:04:00,90.852,-90.852
2014-04-10 05:09:00,89.584,-89.584
2014-04-10 05:14:00,94.542,-94.542
2014-04-10 05:19:00,91.974,-91.974
2014-04-10 05:24:00,93.0,-93.0
2014-04-10 05:29:00,92.262,-92.262
2014-04-10 05:34:00,93.25,-93.25
2014-04-10 05:39:00,93.624,-93.624
2014-04-10 05:44:00,93.436,-93.436
2014-04-10 05:49:00,92.774,-92.774
2014-04-10 05:54:00,91.624,-91.624
2014-04-10 05:59:00,93.042,-93.042
2014-04-10 06:04:00,91.542,-91.542
2014-04-10 06:09:00,93.748,-93.748
2014-04-10 06:14:00,93.042,-93.042
2014-04-10 06:19:00,92.8,-92.8
2014-04-10 06:24:00,90.11,-90.11
2014-04-10 06:29:00,94.644,-94.644
2014-04-10 06:34:00,90.542,-90.542
2014-04-10 06:39:00,93.292,-93.292
2014-04-10 06:44:00,91.14,-91.14
2014-04-10 06:49:00,91.126,-91.126
2014-04-10 06:54:00,91.5,-91.5
2014-04-10 06:59:00,95.042,-95.042
2014-04-10 07:04:00,95.712,-95.712
2014-04-10 07:09:00,91.506,-91.506
2014-04-10 07:14:00,94.9625,-94.9625
2014-04-10 07:19:00,91.848,-91.848
2014-04-10 07:24:00,92.416,-92.416
2014-04-10 07:29:00,95.126,-95.126
2014-04-10 07:34:00,93.584,-93.584
2014-04-10 07:39:00,93.834,-93.834
2014-04-10 07:44:00,94.708,-94.708
2014-04-10 07:49:00,94.5,-94.5
2014-04-10 07:54:00,93.452,-93.452
2014-04-10 07:59:00,88.086,-88.086
2014-04-10 08:04:00,91.08,-91.08
2014-04-10 08:09:00,89.584,-89.584
2014-04-10 08:14:00,91.238,-91.238
2014-04-10 08:19:00,91.932,-91.932
2014-04-10 08:24:00,89.458,-89.458
2014-04-10 08:29:00,87.75,-87.75
2014-04-10 08:34:00,92.666,-92.666
2014-04-10 08:39:00,94.5,-94.5
2014-04-10 08:44:00,92.162,-92.162
2014-04-10 08:49:00,92.648,-92.648
2014-04-10 08:54:00,94.352,-94.352
2014-04-10 08:59:00,92.916,-92.916
2014-04-10 09:04:00,90.874,-90.874
2014-04-10 09:09:00,92.334,-92.334
2014-04-10 09:14:00,93.75,-93.75
2014-04-10 09:19:00,93.77,-93.77
2014-04-10 09:24:00,93.48,-93.48
2014-04-10 09:29:00,94.22,-94.22
2014-04-10 09:34:00,94.014,-94.014
2014-04-10 09:39:00,94.666,-94.666
2014-04-10 09:44:00,94.516,-94.516
2014-04-10 09:49:00,96.75,-96.75
2014-04-10 09:54:00,93.834,-93.834
2014-04-10 09:59:00,91.666,-91.666
2014-04-10 10:04:00,90.8,-90.8
2014-04-10 10:09:00,96.042,-96.042
2014-04-10 10:14:00,85.42200000000003,-85.42200000000003
2014-04-10 10:19:00,91.73,-91.73
2014-04-10 10:24:00,90.61,-90.61
2014-04-10 10:29:00,90.25,-90.25
2014-04-10 10:34:00,90.03399999999998,-90.03399999999998
2014-04-10 10:39:00,89.33200000000002,-89.33200000000002
2014-04-10 10:44:00,91.766,-91.766
2014-04-10 10:49:00,94.084,-94.084
2014-04-10 10:54:00,91.6525,-91.6525
2014-04-10 10:59:00,93.75,-93.75
2014-04-10 11:04:00,93.718,-93.718
2014-04-10 11:09:00,94.112,-94.112
2014-04-10 11:14:00,93.466,-93.466
2014-04-10 11:19:00,95.416,-95.416
2014-04-10 11:24:00,94.5,-94.5
2014-04-10 11:29:00,96.674,-96.674
2014-04-10 11:34:00,93.212,-93.212
2014-04-10 11:39:00,91.166,-91.166
2014-04-10 11:44:00,93.678,-93.678
2014-04-10 11:49:00,93.55,-93.55
2014-04-10 11:54:00,93.374,-93.374
2014-04-10 11:59:00,95.554,-95.554
2014-04-10 12:04:00,94.292,-94.292
2014-04-10 12:09:00,90.164,-90.164
2014-04-10 12:14:00,88.75,-88.75
2014-04-10 12:19:00,92.458,-92.458
2014-04-10 12:24:00,96.21,-96.21
2014-04-10 12:29:00,91.646,-91.646
2014-04-10 12:34:00,94.792,-94.792
2014-04-10 12:39:00,92.534,-92.534
2014-04-10 12:44:00,89.084,-89.084
2014-04-10 12:49:00,91.75,-91.75
2014-04-10 12:54:00,92.75,-92.75
2014-04-10 12:59:00,89.568,-89.568
2014-04-10 13:04:00,90.658,-90.658
2014-04-10 13:09:00,88.024,-88.024
2014-04-10 13:14:00,91.542,-91.542
2014-04-10 13:19:00,94.25,-94.25
2014-04-10 13:24:00,94.124,-94.124
2014-04-10 13:29:00,91.708,-91.708
2014-04-10 13:34:00,92.584,-92.584
2014-04-10 13:39:00,92.638,-92.638
2014-04-10 13:44:00,93.794,-93.794
2014-04-10 13:49:00,96.514,-96.514
2014-04-10 13:54:00,95.202,-95.202
2014-04-10 13:59:00,96.188,-96.188
2014-04-10 14:04:00,89.3,-89.3
2014-04-10 14:09:00,90.746,-90.746
2014-04-10 14:14:00,88.25,-88.25
2014-04-10 14:19:00,88.834,-88.834
2014-04-10 14:24:00,89.834,-89.834
2014-04-10 14:29:00,93.5,-93.5
2014-04-10 14:34:00,95.5,-95.5
2014-04-10 14:39:00,89.542,-89.542
2014-04-10 14:44:00,89.052,-89.052
2014-04-10 14:49:00,87.454,-87.454
2014-04-10 14:54:00,86.876,-86.876
2014-04-10 14:59:00,86.958,-86.958
2014-04-10 15:04:00,89.928,-89.928
2014-04-10 15:09:00,90.5,-90.5
2014-04-10 15:14:00,90.124,-90.124
2014-04-10 15:19:00,90.58,-90.58
2014-04-10 15:24:00,92.0,-92.0
2014-04-10 15:29:00,88.708,-88.708
2014-04-10 15:34:00,89.962,-89.962
2014-04-10 15:39:00,92.502,-92.502
2014-04-10 15:44:00,94.0,-94.0
2014-04-10 15:49:00,94.804,-94.804
2014-04-10 15:54:00,89.542,-89.542
2014-04-10 15:59:00,94.0,-94.0
2014-04-10 16:04:00,94.292,-94.292
2014-04-10 16:09:00,93.916,-93.916
2014-04-10 16:14:00,91.458,-91.458
2014-04-10 16:19:00,92.14,-92.14
2014-04-10 16:24:00,93.208,-93.208
2014-04-10 16:29:00,96.292,-96.292
2014-04-10 16:34:00,90.666,-90.666
2014-04-10 16:39:00,89.458,-89.458
2014-04-10 16:44:00,95.292,-95.292
2014-04-10 16:49:00,95.626,-95.626
2014-04-10 16:54:00,93.0,-93.0
2014-04-10 16:59:00,93.75,-93.75
2014-04-10 17:04:00,95.292,-95.292
2014-04-10 17:09:00,95.208,-95.208
2014-04-10 17:14:00,95.542,-95.542
2014-04-10 17:19:00,93.0,-93.0
2014-04-10 17:24:00,92.236,-92.236
2014-04-10 17:29:00,94.25,-94.25
2014-04-10 17:34:00,92.282,-92.282
2014-04-10 17:39:00,94.714,-94.714
2014-04-10 17:44:00,94.126,-94.126
2014-04-10 17:49:00,96.25,-96.25
2014-04-10 17:54:00,93.834,-93.834
2014-04-10 17:59:00,94.46,-94.46
2014-04-10 18:04:00,95.542,-95.542
2014-04-10 18:09:00,98.042,-98.042
2014-04-10 18:14:00,95.766,-95.766
2014-04-10 18:19:00,93.458,-93.458
2014-04-10 18:24:00,92.858,-92.858
2014-04-10 18:29:00,95.584,-95.584
2014-04-10 18:34:00,93.128,-93.128
2014-04-10 18:39:00,91.888,-91.888
2014-04-10 18:44:00,92.984,-92.984
2014-04-10 18:49:00,94.326,-94.326
2014-04-10 18:54:00,95.876,-95.876
2014-04-10 18:59:00,93.584,-93.584
2014-04-10 19:04:00,95.158,-95.158
2014-04-10 19:09:00,95.416,-95.416
2014-04-10 19:14:00,93.166,-93.166
2014-04-10 19:19:00,96.25,-96.25
2014-04-10 19:24:00,93.376,-93.376
2014-04-10 19:29:00,93.084,-93.084
2014-04-10 19:34:00,93.146,-93.146
2014-04-10 19:39:00,95.596,-95.596
2014-04-10 19:44:00,94.336,-94.336
2014-04-10 19:49:00,91.458,-91.458
2014-04-10 19:54:00,93.292,-93.292
2014-04-10 19:59:00,95.126,-95.126
2014-04-10 20:04:00,92.976,-92.976
2014-04-10 20:09:00,94.326,-94.326
2014-04-10 20:14:00,89.538,-89.538
2014-04-10 20:19:00,92.128,-92.128
2014-04-10 20:24:00,94.144,-94.144
2014-04-10 20:29:00,89.488,-89.488
2014-04-10 20:34:00,90.314,-90.314
2014-04-10 20:39:00,95.0,-95.0
2014-04-10 20:44:00,93.208,-93.208
2014-04-10 20:49:00,94.042,-94.042
2014-04-10 20:54:00,92.626,-92.626
2014-04-10 20:59:00,95.398,-95.398
2014-04-10 21:04:00,93.528,-93.528
2014-04-10 21:09:00,93.5,-93.5
2014-04-10 21:14:00,95.63,-95.63
2014-04-10 21:19:00,93.292,-93.292
2014-04-10 21:24:00,95.292,-95.292
2014-04-10 21:29:00,95.01,-95.01
2014-04-10 21:34:00,92.384,-92.384
2014-04-10 21:39:00,93.75,-93.75
2014-04-10 21:44:00,96.124,-96.124
2014-04-10 21:49:00,93.42,-93.42
2014-04-10 21:54:00,91.854,-91.854
2014-04-10 21:59:00,90.5,-90.5
2014-04-10 22:04:00,92.666,-92.666
2014-04-10 22:09:00,93.956,-93.956
2014-04-10 22:14:00,91.792,-91.792
2014-04-10 22:19:00,95.0,-95.0
2014-04-10 22:24:00,95.626,-95.626
2014-04-10 22:29:00,95.084,-95.084
2014-04-10 22:34:00,94.834,-94.834
2014-04-10 22:39:00,95.566,-95.566
2014-04-10 22:44:00,94.454,-94.454
2014-04-10 22:49:00,95.0,-95.0
2014-04-10 22:54:00,93.334,-93.334
2014-04-10 22:59:00,94.108,-94.108
2014-04-10 23:04:00,93.596,-93.596
2014-04-10 23:09:00,92.922,-92.922
2014-04-10 23:14:00,92.414,-92.414
2014-04-10 23:19:00,92.478,-92.478
2014-04-10 23:24:00,92.22,-92.22
2014-04-10 23:29:00,93.876,-93.876
2014-04-10 23:34:00,95.58,-95.58
2014-04-10 23:39:00,95.166,-95.166
2014-04-10 23:44:00,94.5,-94.5
2014-04-10 23:49:00,95.048,-95.048
2014-04-10 23:54:00,93.424,-93.424
2014-04-10 23:59:00,93.01,-93.01
2014-04-11 00:04:00,93.774,-93.774
2014-04-11 00:09:00,95.704,-95.704
2014-04-11 00:14:00,95.216,-95.216
2014-04-11 00:19:00,93.572,-93.572
2014-04-11 00:24:00,92.056,-92.056
2014-04-11 00:29:00,93.904,-93.904
2014-04-11 00:34:00,95.792,-95.792
2014-04-11 00:39:00,93.374,-93.374
2014-04-11 00:44:00,91.666,-91.666
2014-04-11 00:49:00,95.708,-95.708
2014-04-11 00:54:00,93.042,-93.042
2014-04-11 00:59:00,96.0,-96.0
2014-04-11 01:04:00,95.108,-95.108
2014-04-11 01:09:00,93.778,-93.778
2014-04-11 01:14:00,91.716,-91.716
2014-04-11 01:19:00,91.666,-91.666
2014-04-11 01:24:00,95.75,-95.75
2014-04-11 01:29:00,97.042,-97.042
2014-04-11 01:34:00,93.624,-93.624
2014-04-11 01:39:00,93.4,-93.4
2014-04-11 01:44:00,89.75399999999998,-89.75399999999998
2014-04-11 01:49:00,94.334,-94.334
2014-04-11 01:54:00,96.522,-96.522
2014-04-11 01:59:00,93.516,-93.516
2014-04-11 02:04:00,95.25,-95.25
2014-04-11 02:09:00,95.914,-95.914
2014-04-11 02:14:00,97.084,-97.084
2014-04-11 02:19:00,94.918,-94.918
2014-04-11 02:24:00,93.766,-93.766
2014-04-11 02:29:00,96.056,-96.056
2014-04-11 02:34:00,96.376,-96.376
2014-04-11 02:39:00,96.166,-96.166
2014-04-11 02:44:00,94.166,-94.166
2014-04-11 02:49:00,96.496,-96.496
2014-04-11 02:54:00,95.042,-95.042
2014-04-11 02:59:00,95.584,-95.584
2014-04-11 03:04:00,96.726,-96.726
2014-04-11 03:09:00,96.056,-96.056
2014-04-11 03:14:00,95.172,-95.172
2014-04-11 03:19:00,93.876,-93.876
2014-04-11 03:24:00,95.958,-95.958
2014-04-11 03:29:00,95.708,-95.708
2014-04-11 03:34:00,94.008,-94.008
2014-04-11 03:39:00,92.084,-92.084
2014-04-11 03:44:00,96.932,-96.932
2014-04-11 03:49:00,92.79,-92.79
2014-04-11 03:54:00,94.006,-94.006
2014-04-11 03:59:00,94.874,-94.874
2014-04-11 04:04:00,93.126,-93.126
2014-04-11 04:09:00,95.834,-95.834
2014-04-11 04:14:00,93.624,-93.624
2014-04-11 04:19:00,95.554,-95.554
2014-04-11 04:24:00,95.758,-95.758
2014-04-11 04:29:00,95.402,-95.402
2014-04-11 04:34:00,93.916,-93.916
2014-04-11 04:39:00,98.042,-98.042
2014-04-11 04:44:00,93.29,-93.29
2014-04-11 04:49:00,92.792,-92.792
2014-04-11 04:54:00,97.374,-97.374
2014-04-11 04:59:00,97.374,-97.374
2014-04-11 05:04:00,96.386,-96.386
2014-04-11 05:09:00,95.584,-95.584
2014-04-11 05:14:00,96.618,-96.618
2014-04-11 05:19:00,94.5,-94.5
2014-04-11 05:24:00,93.792,-93.792
2014-04-11 05:29:00,96.084,-96.084
2014-04-11 05:34:00,97.584,-97.584
2014-04-11 05:39:00,97.216,-97.216
2014-04-11 05:44:00,92.916,-92.916
2014-04-11 05:49:00,97.042,-97.042
2014-04-11 05:54:00,97.166,-97.166
2014-04-11 05:59:00,94.852,-94.852
2014-04-11 06:04:00,92.626,-92.626
2014-04-11 06:09:00,96.916,-96.916
2014-04-11 06:14:00,95.416,-95.416
2014-04-11 06:19:00,92.77,-92.77
2014-04-11 06:24:00,93.626,-93.626
2014-04-11 06:29:00,95.708,-95.708
2014-04-11 06:34:00,94.528,-94.528
2014-04-11 06:39:00,93.562,-93.562
2014-04-11 06:44:00,94.102,-94.102
2014-04-11 06:49:00,93.986,-93.986
2014-04-11 06:54:00,94.584,-94.584
2014-04-11 06:59:00,92.224,-92.224
2014-04-11 07:04:00,92.958,-92.958
2014-04-11 07:09:00,93.042,-93.042
2014-04-11 07:14:00,88.542,-88.542
2014-04-11 07:19:00,92.042,-92.042
2014-04-11 07:24:00,94.542,-94.542
2014-04-11 07:29:00,95.958,-95.958
2014-04-11 07:34:00,96.876,-96.876
2014-04-11 07:39:00,94.708,-94.708
2014-04-11 07:44:00,94.0,-94.0
2014-04-11 07:49:00,93.958,-93.958
2014-04-11 07:54:00,95.342,-95.342
2014-04-11 07:59:00,91.304,-91.304
2014-04-11 08:04:00,92.352,-92.352
2014-04-11 08:09:00,90.41,-90.41
2014-04-11 08:14:00,92.476,-92.476
2014-04-11 08:19:00,94.716,-94.716
2014-04-11 08:24:00,94.542,-94.542
2014-04-11 08:29:00,93.042,-93.042
2014-04-11 08:34:00,91.292,-91.292
2014-04-11 08:39:00,95.604,-95.604
2014-04-11 08:44:00,96.782,-96.782
2014-04-11 08:49:00,96.458,-96.458
2014-04-11 08:54:00,94.916,-94.916
2014-04-11 08:59:00,92.916,-92.916
2014-04-11 09:04:00,92.416,-92.416
2014-04-11 09:09:00,96.428,-96.428
2014-04-11 09:14:00,95.374,-95.374
2014-04-11 09:19:00,93.106,-93.106
2014-04-11 09:24:00,91.39,-91.39
2014-04-11 09:29:00,93.374,-93.374
2014-04-11 09:34:00,92.744,-92.744
2014-04-11 09:39:00,96.12,-96.12
2014-04-11 09:44:00,95.542,-95.542
2014-04-11 09:49:00,96.4,-96.4
2014-04-11 09:54:00,94.246,-94.246
2014-04-11 09:59:00,93.13,-93.13
2014-04-11 10:04:00,92.404,-92.404
2014-04-11 10:09:00,96.166,-96.166
2014-04-11 10:14:00,93.594,-93.594
2014-04-11 10:19:00,89.416,-89.416
2014-04-11 10:24:00,94.084,-94.084
2014-04-11 10:29:00,94.524,-94.524
2014-04-11 10:34:00,94.492,-94.492
2014-04-11 10:39:00,93.584,-93.584
2014-04-11 10:44:00,92.958,-92.958
2014-04-11 10:49:00,92.75,-92.75
2014-04-11 10:54:00,93.416,-93.416
2014-04-11 10:59:00,94.75,-94.75
2014-04-11 11:04:00,93.672,-93.672
2014-04-11 11:09:00,93.374,-93.374
2014-04-11 11:14:00,95.122,-95.122
2014-04-11 11:19:00,92.666,-92.666
2014-04-11 11:24:00,95.666,-95.666
2014-04-11 11:29:00,96.834,-96.834
2014-04-11 11:34:00,94.256,-94.256
2014-04-11 11:39:00,93.394,-93.394
2014-04-11 11:44:00,94.126,-94.126
2014-04-11 11:49:00,96.172,-96.172
2014-04-11 11:54:00,93.7,-93.7
2014-04-11 11:59:00,93.064,-93.064
2014-04-11 12:04:00,96.0,-96.0
2014-04-11 12:09:00,95.436,-95.436
2014-04-11 12:14:00,95.98,-95.98
2014-04-11 12:19:00,94.534,-94.534
2014-04-11 12:24:00,87.5,-87.5
2014-04-11 12:29:00,91.208,-91.208
2014-04-11 12:34:00,93.392,-93.392
2014-04-11 12:39:00,91.524,-91.524
2014-04-11 12:44:00,93.832,-93.832
2014-04-11 12:49:00,90.668,-90.668
2014-04-11 12:54:00,92.25,-92.25
2014-04-11 12:59:00,93.996,-93.996
2014-04-11 13:04:00,91.5,-91.5
2014-04-11 13:09:00,92.816,-92.816
2014-04-11 13:14:00,91.148,-91.148
2014-04-11 13:19:00,89.06200000000004,-89.06200000000004
2014-04-11 13:24:00,91.1,-91.1
2014-04-11 13:29:00,93.0,-93.0
2014-04-11 13:34:00,87.834,-87.834
2014-04-11 13:39:00,90.584,-90.584
2014-04-11 13:44:00,92.624,-92.624
2014-04-11 13:49:00,89.292,-89.292
2014-04-11 13:54:00,91.416,-91.416
2014-04-11 13:59:00,91.624,-91.624
2014-04-11 14:04:00,88.5,-88.5
2014-04-11 14:09:00,91.5,-91.5
2014-04-11 14:14:00,93.126,-93.126
2014-04-11 14:19:00,91.536,-91.536
2014-04-11 14:24:00,92.892,-92.892
2014-04-11 14:29:00,89.35,-89.35
2014-04-11 14:34:00,88.584,-88.584
2014-04-11 14:39:00,89.52799999999998,-89.52799999999998
2014-04-11 14:44:00,89.042,-89.042
2014-04-11 14:49:00,92.55,-92.55
2014-04-11 14:54:00,90.712,-90.712
2014-04-11 14:59:00,92.208,-92.208
2014-04-11 15:04:00,93.084,-93.084
2014-04-11 15:09:00,90.82,-90.82
2014-04-11 15:14:00,88.542,-88.542
2014-04-11 15:19:00,89.75,-89.75
2014-04-11 15:24:00,96.708,-96.708
2014-04-11 15:29:00,93.75,-93.75
2014-04-11 15:34:00,92.458,-92.458
2014-04-11 15:39:00,94.534,-94.534
2014-04-11 15:44:00,95.454,-95.454
2014-04-11 15:49:00,92.084,-92.084
2014-04-11 15:54:00,92.584,-92.584
2014-04-11 15:59:00,90.124,-90.124
2014-04-11 16:04:00,88.48200000000001,-88.48200000000001
2014-04-11 16:09:00,89.376,-89.376
2014-04-11 16:14:00,90.626,-90.626
2014-04-11 16:19:00,86.064,-86.064
2014-04-11 16:24:00,89.012,-89.012
2014-04-11 16:29:00,87.656,-87.656
2014-04-11 16:34:00,91.634,-91.634
2014-04-11 16:39:00,87.08,-87.08
2014-04-11 16:44:00,88.958,-88.958
2014-04-11 16:49:00,90.084,-90.084
2014-04-11 16:54:00,92.126,-92.126
2014-04-11 16:59:00,93.624,-93.624
2014-04-11 17:04:00,88.416,-88.416
2014-04-11 17:09:00,90.75,-90.75
2014-04-11 17:14:00,90.104,-90.104
2014-04-11 17:19:00,90.5,-90.5
2014-04-11 17:24:00,88.916,-88.916
2014-04-11 17:29:00,88.666,-88.666
2014-04-11 17:34:00,90.394,-90.394
2014-04-11 17:39:00,92.666,-92.666
2014-04-11 17:44:00,92.75,-92.75
2014-04-11 17:49:00,90.334,-90.334
2014-04-11 17:54:00,92.25,-92.25
2014-04-11 17:59:00,97.084,-97.084
2014-04-11 18:04:00,93.012,-93.012
2014-04-11 18:09:00,94.212,-94.212
2014-04-11 18:14:00,95.612,-95.612
2014-04-11 18:19:00,95.834,-95.834
2014-04-11 18:24:00,96.084,-96.084
2014-04-11 18:29:00,93.754,-93.754
2014-04-11 18:34:00,95.042,-95.042
2014-04-11 18:39:00,95.75,-95.75
2014-04-11 18:44:00,95.834,-95.834
2014-04-11 18:49:00,96.292,-96.292
2014-04-11 18:54:00,95.918,-95.918
2014-04-11 18:59:00,95.334,-95.334
2014-04-11 19:04:00,93.292,-93.292
2014-04-11 19:09:00,95.376,-95.376
2014-04-11 19:14:00,95.626,-95.626
2014-04-11 19:19:00,96.674,-96.674
2014-04-11 19:24:00,92.43,-92.43
2014-04-11 19:29:00,93.542,-93.542
2014-04-11 19:34:00,94.958,-94.958
2014-04-11 19:39:00,96.416,-96.416
2014-04-11 19:44:00,96.818,-96.818
2014-04-11 19:49:00,94.074,-94.074
2014-04-11 19:54:00,94.98,-94.98
2014-04-11 19:59:00,97.25,-97.25
2014-04-11 20:04:00,94.96,-94.96
2014-04-11 20:09:00,96.708,-96.708
2014-04-11 20:14:00,95.374,-95.374
2014-04-11 20:19:00,94.376,-94.376
2014-04-11 20:24:00,93.086,-93.086
2014-04-11 20:29:00,93.458,-93.458
2014-04-11 20:34:00,94.958,-94.958
2014-04-11 20:39:00,95.718,-95.718
2014-04-11 20:44:00,95.142,-95.142
2014-04-11 20:49:00,95.494,-95.494
2014-04-11 20:54:00,93.792,-93.792
2014-04-11 20:59:00,95.376,-95.376
2014-04-11 21:04:00,92.144,-92.144
2014-04-11 21:09:00,93.466,-93.466
2014-04-11 21:14:00,94.642,-94.642
2014-04-11 21:19:00,93.894,-93.894
2014-04-11 21:24:00,93.542,-93.542
2014-04-11 21:29:00,94.208,-94.208
2014-04-11 21:34:00,91.166,-91.166
2014-04-11 21:39:00,90.126,-90.126
2014-04-11 21:44:00,95.618,-95.618
2014-04-11 21:49:00,91.71,-91.71
2014-04-11 21:54:00,94.014,-94.014
2014-04-11 21:59:00,93.958,-93.958
2014-04-11 22:04:00,90.75,-90.75
2014-04-11 22:09:00,93.708,-93.708
2014-04-11 22:14:00,89.78399999999998,-89.78399999999998
2014-04-11 22:19:00,92.874,-92.874
2014-04-11 22:24:00,91.184,-91.184
2014-04-11 22:29:00,94.916,-94.916
2014-04-11 22:34:00,89.666,-89.666
2014-04-11 22:39:00,90.458,-90.458
2014-04-11 22:44:00,90.084,-90.084
2014-04-11 22:49:00,91.048,-91.048
2014-04-11 22:54:00,90.792,-90.792
2014-04-11 22:59:00,90.626,-90.626
2014-04-11 23:04:00,88.708,-88.708
2014-04-11 23:09:00,92.33,-92.33
2014-04-11 23:14:00,91.292,-91.292
2014-04-11 23:19:00,93.416,-93.416
2014-04-11 23:24:00,90.5,-90.5
2014-04-11 23:29:00,89.874,-89.874
2014-04-11 23:34:00,91.124,-91.124
2014-04-11 23:39:00,91.584,-91.584
2014-04-11 23:44:00,94.708,-94.708
2014-04-11 23:49:00,91.5,-91.5
2014-04-11 23:54:00,91.446,-91.446
2014-04-11 23:59:00,90.708,-90.708
2014-04-12 00:04:00,93.328,-93.328
2014-04-12 00:09:00,90.864,-90.864
2014-04-12 00:14:00,96.836,-96.836
2014-04-12 00:19:00,94.402,-94.402
2014-04-12 00:24:00,95.47,-95.47
2014-04-12 00:29:00,94.416,-94.416
2014-04-12 00:34:00,96.176,-96.176
2014-04-12 00:39:00,95.792,-95.792
2014-04-12 00:44:00,92.2,-92.2
2014-04-12 00:49:00,95.962,-95.962
2014-04-12 00:54:00,96.798,-96.798
2014-04-12 00:59:00,91.952,-91.952
2014-04-12 01:04:00,91.148,-91.148
2014-04-12 01:09:00,96.458,-96.458
2014-04-12 01:14:00,95.042,-95.042
2014-04-12 01:19:00,95.458,-95.458
2014-04-12 01:24:00,95.162,-95.162
2014-04-12 01:29:00,92.084,-92.084
2014-04-12 01:34:00,96.97,-96.97
2014-04-12 01:39:00,97.042,-97.042
2014-04-12 01:44:00,94.25,-94.25
2014-04-12 01:49:00,97.042,-97.042
2014-04-12 01:54:00,94.916,-94.916
2014-04-12 01:59:00,95.126,-95.126
2014-04-12 02:04:00,95.21,-95.21
2014-04-12 02:09:00,96.666,-96.666
2014-04-12 02:14:00,95.63,-95.63
2014-04-12 02:19:00,95.188,-95.188
2014-04-12 02:24:00,94.416,-94.416
2014-04-12 02:29:00,95.78,-95.78
2014-04-12 02:34:00,96.958,-96.958
2014-04-12 02:39:00,94.076,-94.076
2014-04-12 02:44:00,96.334,-96.334
2014-04-12 02:49:00,96.074,-96.074
2014-04-12 02:54:00,95.708,-95.708
2014-04-12 02:59:00,95.3,-95.3
2014-04-12 03:04:00,92.126,-92.126
2014-04-12 03:09:00,94.576,-94.576
2014-04-12 03:14:00,94.674,-94.674
2014-04-12 03:19:00,94.084,-94.084
2014-04-12 03:24:00,94.834,-94.834
2014-04-12 03:29:00,97.126,-97.126
2014-04-12 03:34:00,97.792,-97.792
2014-04-12 03:39:00,97.458,-97.458
2014-04-12 03:44:00,96.208,-96.208
2014-04-12 03:49:00,96.916,-96.916
2014-04-12 03:54:00,96.792,-96.792
2014-04-12 03:59:00,95.212,-95.212
2014-04-12 04:04:00,97.42,-97.42
2014-04-12 04:09:00,95.094,-95.094
2014-04-12 04:14:00,95.306,-95.306
2014-04-12 04:19:00,96.246,-96.246
2014-04-12 04:24:00,94.576,-94.576
2014-04-12 04:29:00,94.5,-94.5
2014-04-12 04:34:00,95.916,-95.916
2014-04-12 04:39:00,96.25,-96.25
2014-04-12 04:44:00,96.376,-96.376
